id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry
nc73807786,1.22,"7km SW of Ridgemark, CA",1668528234460,1669154469528,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807786,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807786&format=geojson,,,,,reviewed,0,23,nc,73807786,",nc73807786,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.02035,0.13,99.0,md,earthquake,"M 1.2 - 7km SW of Ridgemark, CA",POINT Z (-121.4241667 36.7725 11.44)
ci40132711,0.87,"8km ENE of Anza, CA",1668528161970,1668551060779,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40132711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40132711&format=geojson,,,,,reviewed,0,12,ci,40132711,",ci40132711,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",38.0,0.02495,0.12,48.0,ml,earthquake,"M 0.9 - 8km ENE of Anza, CA",POINT Z (-116.5956667 33.5731667 13.45)
nc73807791,0.74,"5km SSW of San Ardo, CA",1668528096800,1668554173623,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807791&format=geojson,,,,,reviewed,0,8,nc,73807791,",nc73807791,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.05695,0.09,115.0,md,earthquake,"M 0.7 - 5km SSW of San Ardo, CA",POINT Z (-120.9305 35.9786667 5.65)
av91716631,0.57,"82 km NNW of Karluk, Alaska",1668527366710,1668557912830,,https://earthquake.usgs.gov/earthquakes/eventpage/av91716631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91716631&format=geojson,,,,,reviewed,0,5,av,91716631,",av91716631,ak022entnrs4,",",av,ak,",",origin,phase-data,",14.0,,0.08,78.0,ml,earthquake,"M 0.6 - 82 km NNW of Karluk, Alaska",POINT Z (-155.103333333333 58.2246666666667 4.95)
nn00851332,0.8,"35 km SW of Empire, Nevada",1668527307549,1668549017984,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00851332,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00851332&format=geojson,,,,,reviewed,0,10,nn,00851332,",nn00851332,",",nn,",",origin,phase-data,",4.0,0.206,0.0694,295.17,ml,earthquake,"M 0.8 - 35 km SW of Empire, Nevada",POINT Z (-119.6538 40.3675 18.2)
hv73222692,2.14,"22 km E of Honaunau-Napoopoo, Hawaii",1668526906140,1668551918890,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73222692,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73222692&format=geojson,,,,,reviewed,0,70,hv,73222692,",hv73222692,",",hv,",",origin,phase-data,",24.0,,0.12,73.0,ml,earthquake,"M 2.1 - 22 km E of Honaunau-Napoopoo, Hawaii",POINT Z (-155.654166666667 19.4823333333333 3.46)
pr71382578,2.2,"5 km WSW of Fuig, Puerto Rico",1668526768640,1668530600700,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71382578,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71382578&format=geojson,,,,,reviewed,0,74,pr,71382578,",pr71382578,",",pr,",",origin,phase-data,",12.0,0.05618,0.15,177.0,md,earthquake,"M 2.2 - 5 km WSW of Fuig, Puerto Rico",POINT Z (-66.9676666666667 17.9731666666667 9.6)
ak022entkddc,1.4,"21 km SSE of Sunrise, Alaska",1668526420649,1668526603900,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022entkddc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022entkddc&format=geojson,,,,,automatic,0,30,ak,022entkddc,",ak022entkddc,",",ak,",",origin,phase-data,",,,0.62,,ml,earthquake,"M 1.4 - 21 km SSE of Sunrise, Alaska",POINT Z (-149.2177 60.7188 25)
us7000iq6w,2.9,"35 km WNW of Nikolski, Alaska",1668526255112,1669059022040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iq6w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iq6w&format=geojson,,,,,reviewed,0,129,us,7000iq6w,",av91716626,us7000iq6w,",",av,us,",",origin,phase-data,",14.0,0.312,0.35,163.0,ml,earthquake,"M 2.9 - 35 km WNW of Nikolski, Alaska",POINT Z (-169.3604 53.0378 16.997)
ci40132687,2.01,"36km WNW of Desert Center, CA",1668526125280,1668536171180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40132687,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40132687&format=geojson,,,,,reviewed,0,62,ci,40132687,",ci40132687,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",40.0,0.1584,0.14,67.0,ml,earthquake,"M 2.0 - 36km WNW of Desert Center, CA",POINT Z (-115.7708333 33.8216667 3.39)
ci40132679,0.48,"7km ENE of Anza, CA",1668525888300,1668534985630,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40132679,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40132679&format=geojson,,,,,reviewed,0,4,ci,40132679,",ci40132679,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.02126,0.14,62.0,ml,earthquake,"M 0.5 - 7km ENE of Anza, CA",POINT Z (-116.5988333 33.577 13.4)
av91076693,-0.59,"84 km NNW of Karluk, Alaska",1668525564480,1668559679280,,https://earthquake.usgs.gov/earthquakes/eventpage/av91076693,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91076693&format=geojson,,,,,reviewed,0,0,av,91076693,",av91076693,",",av,",",origin,phase-data,",6.0,,0.2,99.0,ml,earthquake,"M -0.6 - 84 km NNW of Karluk, Alaska",POINT Z (-155.088 58.2526666666667 5.4)
av91076688,-0.45,"84 km NNW of Karluk, Alaska",1668525288690,1668558687700,,https://earthquake.usgs.gov/earthquakes/eventpage/av91076688,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91076688&format=geojson,,,,,reviewed,0,0,av,91076688,",av91076688,",",av,",",origin,phase-data,",5.0,,0.09,92.0,ml,earthquake,"M -0.5 - 84 km NNW of Karluk, Alaska",POINT Z (-155.168166666667 58.2261666666667 -2.16)
nc73807781,1.29,"7km SW of Ridgemark, CA",1668524804970,1669147631861,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807781,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807781&format=geojson,,,,,reviewed,0,26,nc,73807781,",nc73807781,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.02266,0.15,100.0,md,earthquake,"M 1.3 - 7km SW of Ridgemark, CA",POINT Z (-121.4201667 36.7705 11.19)
ak022entekjm,2.3,"77 km SW of Covenant Life, Alaska",1668524794262,1668524910982,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022entekjm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022entekjm&format=geojson,,,,,automatic,0,81,ak,022entekjm,",ak022entekjm,",",ak,",",origin,phase-data,",,,0.94,,ml,earthquake,"M 2.3 - 77 km SW of Covenant Life, Alaska",POINT Z (-136.8184 58.8542 0)
us7000ipva,4.6,"64 km NNW of Bandar Abbas, Iran",1668524554646,1669058806040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ipva,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ipva&format=geojson,,,,,reviewed,0,326,us,7000ipva,",us7000ipva,",",us,",",origin,phase-data,",64.0,2.768,0.54,104.0,mb,earthquake,"M 4.6 - 64 km NNW of Bandar Abbas, Iran",POINT Z (56.0137 27.7191 10)
nc73807776,1.65,"8km W of Cobb, CA",1668523957660,1669156332734,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807776&format=geojson,,,,,reviewed,0,42,nc,73807776,",nc73807776,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",40.0,0.01058,0.03,44.0,md,earthquake,"M 1.7 - 8km W of Cobb, CA",POINT Z (-122.8141667 38.8335 1.77)
uu60525157,0.43,"23 km SSW of Mammoth, Wyoming",1668523730280,1668536924040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525157,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525157&format=geojson,,,,,reviewed,0,3,uu,60525157,",uu60525157,",",uu,",",origin,phase-data,",8.0,0.02611,0.1,192.0,md,earthquake,"M 0.4 - 23 km SSW of Mammoth, Wyoming",POINT Z (-110.8161667 44.7791667 5.26)
uu60525152,1.03,"21 km SSW of Mammoth, Wyoming",1668523664500,1668536705850,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525152&format=geojson,,,,,reviewed,0,16,uu,60525152,",uu60525152,",",uu,",",origin,phase-data,",12.0,0.03376,0.14,210.0,md,earthquake,"M 1.0 - 21 km SSW of Mammoth, Wyoming",POINT Z (-110.8045 44.7965 8.1)
us7000ipv9,4.3,"45 km SW of Calingasta, Argentina",1668523655965,1669058660040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ipv9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ipv9&format=geojson,,,,,reviewed,0,284,us,7000ipv9,",us7000ipv9,",",us,",",origin,phase-data,",34.0,0.89,0.64,91.0,mb,earthquake,"M 4.3 - 45 km SW of Calingasta, Argentina",POINT Z (-69.7204 -31.6497 109.048)
ci40132671,0.89,"13km SE of Bodfish, CA",1668523300510,1668539663550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40132671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40132671&format=geojson,,,,,reviewed,0,12,ci,40132671,",ci40132671,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.1726,0.12,70.0,ml,earthquake,"M 0.9 - 13km SE of Bodfish, CA",POINT Z (-118.3915 35.5035 8.78)
uu60525147,0.09,"15 km S of Mammoth, Wyoming",1668523223120,1668536424260,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525147,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525147&format=geojson,,,,,reviewed,0,0,uu,60525147,",uu60525147,",",uu,",",origin,phase-data,",8.0,0.0993,0.04,158.0,md,earthquake,"M 0.1 - 15 km S of Mammoth, Wyoming",POINT Z (-110.7298333 44.8381667 10.45)
uu60032109,-0.08,"21 km SSW of Mammoth, Wyoming",1668523208650,1668536610830,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60032109,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60032109&format=geojson,,,,,reviewed,0,0,uu,60032109,",uu60032109,",",uu,",",origin,phase-data,",6.0,0.04533,0.06,236.0,md,earthquake,"M -0.1 - 21 km SSW of Mammoth, Wyoming",POINT Z (-110.7875 44.7948333 2.44)
uu60525142,0.13,"21 km SSW of Mammoth, Wyoming",1668523124810,1668536143700,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525142,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525142&format=geojson,,,,,reviewed,0,0,uu,60525142,",uu60525142,",",uu,",",origin,phase-data,",8.0,0.03484,0.09,211.0,md,earthquake,"M 0.1 - 21 km SSW of Mammoth, Wyoming",POINT Z (-110.8031667 44.7971667 7.57)
nc73807771,1.08,"11km SSW of Tres Pinos, CA",1668522962300,1669141270246,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807771&format=geojson,,,,,reviewed,0,18,nc,73807771,",nc73807771,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.03078,0.13,60.0,md,earthquake,"M 1.1 - 11km SSW of Tres Pinos, CA",POINT Z (-121.384 36.7011667 -0.37)
nc73807766,1.16,"4km NNW of The Geysers, CA",1668522492550,1668526333611,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807766&format=geojson,,,,,automatic,0,21,nc,73807766,",nc73807766,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.006929,0.03,91.0,md,earthquake,"M 1.2 - 4km NNW of The Geysers, CA",POINT Z (-122.7801666 38.8063316 0.81)
us7000iqs8,4.0,"127 km SE of Alo, Wallis and Futuna",1668522488463,1669058376040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqs8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqs8&format=geojson,,,,,reviewed,0,246,us,7000iqs8,",us7000iqs8,",",us,",",origin,phase-data,",16.0,4.707,0.41,53.0,mb,earthquake,"M 4.0 - 127 km SE of Alo, Wallis and Futuna",POINT Z (-177.4303 -15.2567 425.292)
ak022enswr1r,1.3,,1668522200473,1668522349350,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022enswr1r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022enswr1r&format=geojson,,,,,automatic,0,26,ak,022enswr1r,",ak022enswr1r,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,M 1.3 - ,POINT Z (-149.1265 62.3529 4.4)
uu60032094,0.47,"21 km SSW of Mammoth, Wyoming",1668521915960,1668522734090,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60032094,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60032094&format=geojson,,,,,reviewed,0,3,uu,60032094,",uu60032094,",",uu,",",origin,phase-data,",9.0,0.03396,0.12,108.0,md,earthquake,"M 0.5 - 21 km SSW of Mammoth, Wyoming",POINT Z (-110.8038333 44.7953333 7.05)
uu60525137,0.71,"22 km SSW of Mammoth, Wyoming",1668521888580,1668522670350,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525137,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525137&format=geojson,,,,,reviewed,0,8,uu,60525137,",uu60525137,",",uu,",",origin,phase-data,",11.0,0.02991,0.14,104.0,md,earthquake,"M 0.7 - 22 km SSW of Mammoth, Wyoming",POINT Z (-110.8086667 44.7856667 6.19)
uu60525132,1.05,"22 km SSW of Mammoth, Wyoming",1668521577380,1668522829260,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525132,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525132&format=geojson,,,,,reviewed,0,17,uu,60525132,",uu60525132,",",uu,",",origin,phase-data,",12.0,0.02733,0.17,103.0,md,earthquake,"M 1.1 - 22 km SSW of Mammoth, Wyoming",POINT Z (-110.8121667 44.7896667 7.64)
nc73807756,1.53,"11km E of Cloverdale, CA",1668521039760,1669153753460,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807756&format=geojson,,,,,reviewed,0,36,nc,73807756,",nc73807756,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.008032,0.04,109.0,md,earthquake,"M 1.5 - 11km E of Cloverdale, CA",POINT Z (-122.8916667 38.8096667 5.18)
ak022enssgxf,1.5,"46 km WNW of Tatitlek, Alaska",1668521003077,1668521171063,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022enssgxf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022enssgxf&format=geojson,,,,,automatic,0,35,ak,022enssgxf,",ak022enssgxf,",",ak,",",origin,phase-data,",,,1.17,,ml,earthquake,"M 1.5 - 46 km WNW of Tatitlek, Alaska",POINT Z (-147.3998 61.0902 65.3)
av91716601,-0.26,"83 km NW of Karluk, Alaska",1668520955350,1668548081820,,https://earthquake.usgs.gov/earthquakes/eventpage/av91716601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91716601&format=geojson,,,,,reviewed,0,0,av,91716601,",av91716601,",",av,",",origin,phase-data,",6.0,,0.07,175.0,ml,earthquake,"M -0.3 - 83 km NW of Karluk, Alaska",POINT Z (-155.27 58.177 -0.01)
tx2022wkbq,2.3,"57 km SSW of Whites City, New Mexico",1668520723637,1668624443388,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wkbq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wkbq&format=geojson,,,,,reviewed,0,81,tx,2022wkbq,",tx2022wkbq,",",tx,",",origin,phase-data,",34.0,0.003292592803,0.2,59.0,ml,earthquake,"M 2.3 - 57 km SSW of Whites City, New Mexico",POINT Z (-104.4979557 31.670851 7.725463867)
nm60500011,1.73,"7 km SW of Tiptonville, Tennessee",1668520666560,1668705826120,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60500011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60500011&format=geojson,,,,,reviewed,0,46,nm,60500011,",nm60500011,",",nm,",",origin,phase-data,",18.0,0.02652,0.07,81.0,md,earthquake,"M 1.7 - 7 km SW of Tiptonville, Tennessee",POINT Z (-89.5348333333333 36.331 9.36)
us7000iqs7,4.5,"209 km NNE of Saipan, Northern Mariana Islands",1668520414308,1668980884040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqs7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqs7&format=geojson,,,,,reviewed,0,312,us,7000iqs7,",us7000iqs7,",",us,",",origin,phase-data,",10.0,3.713,0.37,99.0,mb,earthquake,"M 4.5 - 209 km NNE of Saipan, Northern Mariana Islands",POINT Z (146.7287 16.8582 72.721)
us7000iqs6,4.4,west of Macquarie Island,1668520391325,1668980112040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqs6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqs6&format=geojson,,,,,reviewed,0,298,us,7000iqs6,",us7000iqs6,",",us,",",origin,phase-data,",11.0,10.623,0.68,143.0,mb,earthquake,M 4.4 - west of Macquarie Island,POINT Z (140.9267 -53.6399 10)
nc73807751,1.28,"2km ENE of Boonville, CA",1668519488580,1668552974386,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807751&format=geojson,,,,,reviewed,0,25,nc,73807751,",nc73807751,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,,0.07,93.0,md,earthquake,"M 1.3 - 2km ENE of Boonville, CA",POINT Z (-123.3463333 39.016 1.89)
nc73807746,0.35,"5km WNW of The Geysers, CA",1668519418740,1668521413132,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73807746,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73807746&format=geojson,,,,,automatic,0,2,nc,73807746,",nc73807746,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01142,0.01,194.0,md,earthquake,"M 0.4 - 5km WNW of The Geysers, CA",POINT Z (-122.8134995 38.7963333 3.73)
pr71382563,1.6,Puerto Rico region,1668519178230,1668520418220,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71382563,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71382563&format=geojson,,,,,reviewed,0,39,pr,71382563,",pr71382563,",",pr,",",origin,phase-data,",6.0,0.0434,0.17,148.0,md,earthquake,M 1.6 - Puerto Rico region,POINT Z (-66.8448333333333 18.0036666666667 11.91)
av91716581,1.49,"88 km SSE of King Salmon, Alaska",1668518644140,1668546572600,,https://earthquake.usgs.gov/earthquakes/eventpage/av91716581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91716581&format=geojson,,,,,reviewed,0,34,av,91716581,",av91716581,",",av,",",origin,phase-data,",16.0,,0.18,164.0,ml,earthquake,"M 1.5 - 88 km SSE of King Salmon, Alaska",POINT Z (-155.916333333333 57.9951666666667 3.55)
uu60525127,0.96,"23 km SSW of Mammoth, Wyoming",1668518590440,1668523694190,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525127&format=geojson,,,,,reviewed,0,14,uu,60525127,",uu60525127,",",uu,",",origin,phase-data,",14.0,0.02519,0.19,100.0,md,earthquake,"M 1.0 - 23 km SSW of Mammoth, Wyoming",POINT Z (-110.8155 44.7846667 6.78)
uu60525117,0.74,"24 km SSW of Mammoth, Wyoming",1668518426280,1668524067020,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525117&format=geojson,,,,,reviewed,0,8,uu,60525117,",uu60525117,",",uu,",",origin,phase-data,",10.0,0.0323,0.18,98.0,md,earthquake,"M 0.7 - 24 km SSW of Mammoth, Wyoming",POINT Z (-110.8103333 44.7733333 4.88)
uu60525112,0.59,"22 km SSW of Mammoth, Wyoming",1668518384710,1668533305150,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60525112,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60525112&format=geojson,,,,,reviewed,0,5,uu,60525112,",uu60525112,",",uu,",",origin,phase-data,",10.0,0.02897,0.18,105.0,md,earthquake,"M 0.6 - 22 km SSW of Mammoth, Wyoming",POINT Z (-110.8098333 44.7893333 6.55)
ak022ensa134,1.6,"60 km ESE of Denali Park, Alaska",1668518239686,1668518362862,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ensa134,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ensa134&format=geojson,,,,,automatic,0,39,ak,022ensa134,",ak022ensa134,",",ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 1.6 - 60 km ESE of Denali Park, Alaska",POINT Z (-147.729 63.6058 0)
ci40132663,0.7,"6km SE of Yucca Valley, CA",1668517264600,1668535193750,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40132663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40132663&format=geojson,,,,,reviewed,0,8,ci,40132663,",ci40132663,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.01728,0.12,68.0,ml,earthquake,"M 0.7 - 6km SE of Yucca Valley, CA",POINT Z (-116.3836667 34.0858333 7.3)
ak022enrt66j,1.5,"50 km S of Glacier View, Alaska",1668515934191,1668516062647,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022enrt66j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022enrt66j&format=geojson,,,,,automatic,0,35,ak,022enrt66j,",ak022enrt66j,",",ak,",",origin,phase-data,",,,1.5,,ml,earthquake,"M 1.5 - 50 km S of Glacier View, Alaska",POINT Z (-147.7799 61.357 2.6)
us7000ipuy,4.9,west of Macquarie Island,1668515060634,1668517109040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ipuy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ipuy&format=geojson,,,,,reviewed,0,369,us,7000ipuy,",us7000ipuy,",",us,",",origin,phase-data,",44.0,10.62,0.52,51.0,mb,earthquake,M 4.9 - west of Macquarie Island,POINT Z (140.9345 -53.6768 10)
us7000ipux,2.5,,1668515052503,1668519613040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ipux,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ipux&format=geojson,,,,,reviewed,0,96,us,7000ipux,",us7000ipux,",",us,",",origin,phase-data,",24.0,0.607,0.3,135.0,ml,earthquake,M 2.5 - ,POINT Z (-139.9489 61.145 10)
